,Area,Production,Rainfall,Season,Temperature,Crop
45135,2566.0,3348.0,18.46675,Rabi,18.961,Rapeseed &Mustard
89213,16.0,300.0,27.50902430555556,Whole Year,28.3723443287037,Onion
31386,6.0,40.0,248.268945572632,Whole Year,27.16357615683249,Onion
20796,115088.0,205662.0,39.01675,Rabi,25.32,Gram
99926,71.0,42.0,129.0095,Summer,25.336,Jowar
53587,6.0,15.0,32.825,Rabi,20.936,Maize
97622,23549.0,1198362.0,80.66183333333333,Whole Year,25.88466666666666,Sugarcane
69748,18000.0,51000.0,65.16566666666667,Kharif,27.95866666666667,Maize
77033,771.0,517.0,116.74799999999999,Kharif,27.596999999999998,Urad
34019,1.0,2.0,285.017,Kharif,20.557,Urad
98385,2200.0,6000.0,9.82075,Rabi,25.61925,Maize
65400,69.0,205.0,184.0569579861247,Whole Year,25.96620381411951,Onion
101090,15.0,11.0,17.734,Rabi,23.33825,Maize
13569,347.0,3517.0,169.679026626346,Whole Year,19.873420042359786,Potato
87414,241.0,151.0,197.12075,Summer,30.37475,Moong(Green Gram)
93387,2600.0,2100.0,35.08525,Rabi,19.08625,Rapeseed &Mustard
45579,994.0,401.0,95.089,Rabi,17.2025,Moong(Green Gram)
9023,16.0,3.0,212.737,Kharif,28.471,Sesamum
86737,182098.0,364115.0,104.0546666666667,Kharif,27.647,Rice
25965,53000.0,41000.0,47.346000000000004,Autumn,23.976,Rice
60910,1400.0,1200.0,114.7343333333333,Kharif,27.94033333333333,Arhar/Tur
83715,170.0,1687.0,125.42934793016859,Whole Year,28.24345015135714,Potato
32751,10944.0,8591.0,193.96400000000003,Kharif,27.57233333333333,Groundnut
100736,1.0,77012.30591908224,135.6893333333333,Kharif,28.16,Sesamum
56873,163.0,49.0,41.65925,Rabi,18.23675,Gram
61939,8230.0,3611.0,103.03,Kharif,28.62933333333334,Arhar/Tur
46055,410.0,201.0,254.9925,Summer,28.32775,Sesamum
49441,30000.0,40000.0,67.74674999999999,Autumn,25.11875,Rice
50355,855.0,27100.0,52.645931534272954,Whole Year,27.46614873679839,Potato
8244,13.0,4.0,103.24375,Rabi,26.7875,Gram
90196,179820.0,372227.0,210.93900000000002,Kharif,28.326,Rice
36908,56.0,62.0,2.51525,Rabi,21.061,Gram
76679,24.0,18.0,200.108,Kharif,27.13266666666667,Arhar/Tur
73324,699.0,91.6,267.19733333333335,Kharif,26.91666666666667,Sesamum
89476,3.0,29.0,57.02775,Summer,30.97525,Dry chillies
92241,740.0,166.0,165.209,Kharif,26.60133333333333,Sesamum
86587,39825.0,80975.0,3.53075,Rabi,21.09825,Wheat
86295,20203.0,8155.0,154.1413333333333,Kharif,25.58533333333333,Moong(Green Gram)
57033,629.0,112.0,143.10733333333332,Kharif,28.02333333333333,Sesamum
71979,115201.0,249365.0,218.6906666666667,Kharif,27.85333333333334,Rice
97631,65.0,1116.0,30.6045,Rabi,18.74625,Onion
71002,84713.0,156034.0,26.9705,Winter,20.0825,Rice
45547,8.0,12.0,7.61775,Winter,21.842,Maize
65871,4333.0,2026.0,127.837,Kharif,27.05766666666667,Arhar/Tur
54111,115.0,96.0,29.50733333333334,Kharif,29.76033333333334,Urad
22344,2300.0,3700.0,5.122999999999998,Rabi,24.12675,Rapeseed &Mustard
10137,9.0,5.0,61.05275,Rabi,23.2945,Wheat
80155,30533.0,32711.0,10.649000000000001,Rabi,22.6745,Gram
60481,12089.0,42372.0,148.6353333333334,Kharif,28.72166666666666,Dry chillies
87938,1100.0,1100.0,73.28133333333334,Kharif,29.248,Arhar/Tur
104618,555.0,407.0,79.20913252314814,Whole Year,30.54181712962962,Dry chillies
104349,88000.0,267000.0,83.046,Kharif,28.559,Rice
9657,19.0,221.0,160.386,Kharif,26.85466666666666,Potato
36732,1300.0,700.0,59.8285,Rabi,23.67075,Sesamum
23737,2834.0,1420.0,171.747,Kharif,26.324,Urad
33065,51900.0,57000.0,193.7553333333333,Kharif,27.13633333333334,Rice
89698,2549.0,4722.0,62.5235,Autumn,23.82775,Maize
73970,2697.0,21042.0,72.76121591833059,Whole Year,27.85231873841352,Potato
69976,88884.0,173762.0,28.29675,Rabi,20.53325,Wheat
66479,91.0,0.0,60.84966666666667,Kharif,28.37433333333334,Maize
3355,1.0,1.0,134.3306666666667,Kharif,28.329666666666668,Groundnut
4928,2155.0,1961.0,204.30225,Autumn,23.27725,Rice
105040,19.0,15.0,484.876,Kharif,27.10033333333334,Sesamum
51539,1750.0,1160.0,306.482,Kharif,25.779,Groundnut
58156,705.0,118.0,104.1453333333333,Kharif,27.99233333333333,Sesamum
105946,29900.0,91600.0,0.0885,Rabi,19.7935,Wheat
69284,110120.0,76890.0,167.0726666666667,Kharif,25.36233333333334,Rice
7560,106.0,663.0,109.83579221314959,Whole Year,27.40741810444868,Onion
81693,5937.0,14065.0,26.52525,Rabi,25.151,Maize
4952,83300.0,24300.0,31.487,Kharif,30.70366666666667,Groundnut
22001,8.0,5.8,50.233999999999995,Autumn,25.91025,Groundnut
24933,681.0,1519.0,166.4485,Summer,30.76,Rice
39078,787.0,248.0,108.5900050113607,Whole Year,27.45848907547046,Sesamum
8624,28900.0,2007200.0,88.1322063560957,Whole Year,29.8709442033179,Sugarcane
11989,35186.0,99266.0,214.9359594425154,Whole Year,28.26560006751543,Onion
56421,3532.0,2003.0,123.486,Summer,30.78,Moong(Green Gram)
71189,39.0,26.0,227.675,Summer,29.138,Moong(Green Gram)
92121,123293.0,354937.0,116.7846666666667,Kharif,29.109,Rice
30561,969.0,421.0,435.787,Kharif,23.49033333333334,Sesamum
11663,2123.0,4768.0,161.79833333333332,Kharif,27.69233333333333,Rice
91893,3799.0,39333.0,184.34270618165831,Whole Year,27.90859118462052,Potato
9649,32400.0,181926.0,45.30249999999999,Rabi,21.039,Maize
76821,3707.0,2387.0,160.43766666666667,Kharif,24.72733333333333,Jowar
40867,2891.0,2777.0,56.61,Rabi,23.53475,Groundnut
26494,25107.0,18032.0,66.5735,Rabi,24.706,Jowar
5609,18409.0,14000.0,4.2247499999999985,Rabi,19.3745,Gram
88162,1112.0,445.0,135.3136666666667,Kharif,25.82366666666667,Moong(Green Gram)
71773,44600.0,76100.0,265.2526666666666,Kharif,26.16,Maize
103913,105.0,52.0,268.6826666666666,Kharif,26.765,Maize
97440,205.0,193.0,125.2756666666667,Kharif,28.553,Arhar/Tur
56528,250.0,750.0,279.0875,Summer,24.81675,Rice
62343,10.0,2.0,128.532,Kharif,26.726999999999997,Moong(Green Gram)
3480,199276.0,253185.0,6.9034999999999975,Rabi,21.52025,Wheat
20656,112.0,2573.0,77.5259917534722,Whole Year,30.20866647376543,Onion
42060,640.0,277.0,157.93875,Summer,27.7895,Moong(Green Gram)
44311,188178.0,436832.0,2.916999999999999,Rabi,20.81875,Wheat
78269,448500.0,330800.0,37.333,Rabi,23.82,Jowar
21239,109.0,671.0,196.11225,Summer,24.29025,Onion
5715,53600.0,145800.0,232.25133333333332,Kharif,24.99866666666667,Rice
71878,4.0,0.9,46.633,Autumn,23.90675,Sesamum
104811,300.0,300.0,28.75475,Rabi,22.7925,Gram
11644,32674.0,18493.0,152.06333333333333,Kharif,27.05533333333333,Arhar/Tur
75739,92.0,1800.0,49.89769692663771,Whole Year,25.88030649163795,Onion
55805,1528.0,1369.0,149.8696666666667,Kharif,27.41833333333333,Groundnut
30412,178136.0,465494.0,9.09775,Winter,18.74075,Rice
84928,2736.0,5603.0,159.887,Kharif,25.44166666666667,Dry chillies
74555,14944.0,28061.0,197.5553259341182,Whole Year,29.177775825885853,Groundnut
92469,10100.0,16100.0,221.25925,Summer,29.6165,Groundnut
5424,145118.0,252776.0,21.04625,Rabi,20.51075,Wheat
98956,103.0,35.0,141.08266666666668,Kharif,26.54366666666667,Sesamum
89801,39000.0,91082.0,55.43925,Winter,19.5795,Rice
69268,90.0,75.0,63.85233333333334,Kharif,28.81633333333334,Groundnut
75650,100.0,0.0,104.20366666666668,Kharif,28.73733333333334,Sesamum
71500,4454.0,4176.0,9.026,Rabi,20.21375,Gram
64474,107.0,22.0,111.53200000000001,Kharif,27.61466666666666,Moong(Green Gram)
86163,734.0,755.0,194.60566666666668,Kharif,28.21966666666667,Jowar
9750,101758.0,119213.0,11.4395,Rabi,20.84275,Gram
59917,39763.0,31992.0,53.03750000000001,Rabi,24.70425,Gram
87621,186400.0,43900.0,22.8735,Rabi,24.739,Jowar
55012,28075.0,9088.0,63.78825,Rabi,23.298000000000002,Gram
51170,57500.0,54600.0,174.825,Kharif,27.10666666666667,Arhar/Tur
82124,7848.0,4921.0,134.2193333333333,Kharif,24.08466666666666,Arhar/Tur
88901,2370.0,251727.0,112.22786528436156,Whole Year,31.35717850838698,Sugarcane
30190,2207.0,2090.0,36.22925000000001,Rabi,20.656,Rapeseed &Mustard
23052,108.54,548.0,24.869,Rabi,21.2605,Maize
63120,2527.0,1370.0,172.222,Summer,31.00125,Urad
78295,8476.0,636.0,144.66266666666667,Kharif,26.42533333333333,Sesamum
72790,265.0,100.0,57.378682514501065,Whole Year,29.235732556264377,Dry chillies
80976,450.0,640.0,33.82525,Rabi,17.187,Wheat
22543,4982.0,109484.0,15.4995,Rabi,20.92325,Potato
74615,6.0,1.0,2.95025,Rabi,22.03825,Urad
46875,33.0,14.0,23.38025,Rabi,-1.24375,Gram
100569,381.0,254.0,164.92933333333332,Kharif,26.19233333333333,Moong(Green Gram)
101595,1128.0,6836.0,44.39475,Rabi,19.87425,Potato
106136,3793.0,2246.2,24.82525,Rabi,16.36075,Rapeseed &Mustard
36783,43.0,825.0,11.373,Rabi,20.42925,Onion
15762,8763.0,205072.0,61.141556471836424,Whole Year,27.68983193479938,Potato
64140,63492.0,64571.0,15.8775,Rabi,20.02675,Gram
24071,403.0,3260.0,199.4753072624381,Whole Year,21.73852183402975,Potato
84622,5345.0,5960.0,148.87,Kharif,27.80033333333333,Arhar/Tur
96611,5.0,1.7,291.6195,Summer,28.50575,Sesamum
26269,492.0,651.0,94.94933333333334,Kharif,28.09833333333333,Arhar/Tur
31676,890.0,2653.0,115.03975,Rabi,24.88175,Dry chillies
16842,194.0,10034.0,58.78322661111603,Whole Year,28.145889698755933,Sugarcane
88350,9320.0,19570.0,295.22375,Summer,28.5205,Rice
74453,408.0,469.0,163.69299999999996,Kharif,28.41033333333333,Arhar/Tur
35569,109.0,1872.0,201.42633333333333,Kharif,28.099,Onion
23005,13746.0,5457.0,132.019,Summer,30.44,Moong(Green Gram)
5678,2.0,2.0,28.98681780583935,Whole Year,28.43673822387712,Potato
24581,41564.0,16325.0,228.5016666666667,Kharif,25.18333333333333,Rice
75909,5828.0,7163.0,154.374,Autumn,22.20875,Rice
57468,7887.0,4620.0,14.70775,Rabi,24.64375,Gram
104032,11.0,8.0,228.80433333333332,Kharif,26.68966666666666,Groundnut
22551,37.0,0.0,64.36866666666667,Kharif,27.5,Jowar
41324,3.0,10.0,116.5551666666667,Whole Year,28.37891666666667,Potato
8078,5774.0,121774.0,17.566,Rabi,20.0745,Potato
24037,48.0,41.0,40.6315,Rabi,23.0295,Moong(Green Gram)
4327,953.0,17928.0,28.325,Rabi,24.58175,Onion
14645,1917.0,2916.0,120.95700000000001,Kharif,29.32333333333333,Groundnut
69939,800.0,420.0,90.46125,Rabi,21.84825,Rapeseed &Mustard
16183,250.0,170.0,180.3436666666666,Kharif,21.02166666666666,Arhar/Tur
55696,65.0,2.0,76.88325,Rabi,25.93225,Rapeseed &Mustard
103013,23.0,33.9,329.9835,Summer,29.24675,Maize
55996,5129.0,4812.0,19.01775,Rabi,21.6605,Gram
59664,19021.0,10938.0,103.7018712145974,Whole Year,30.717347511528722,Dry chillies
26110,800.0,6000.0,126.12423757796431,Whole Year,16.529297968107,Potato
59790,833.0,2097.0,246.25099999999998,Summer,24.09525,Maize
40611,46.0,69.0,70.19589737419894,Whole Year,28.68533274022902,Onion
89876,100.0,8000.0,58.04295926311154,Whole Year,26.477750673078962,Sugarcane
19842,77109.0,263941.0,171.89466666666667,Kharif,26.89,Rice
25564,6770.0,7212.0,38.16275,Rabi,19.4565,Rapeseed &Mustard
27924,137700.0,13888400.0,100.7767553567737,Whole Year,27.493700764064013,Sugarcane
54657,94864.0,292383.0,381.7647499999998,Summer,29.32425,Rice
55065,646.0,5240.0,284.835,Summer,25.2515,Onion
87093,12532.0,3421.0,42.98750000000001,Autumn,23.4725,Moong(Green Gram)
89699,985.0,1985.0,120.72225,Summer,26.8425,Maize
15214,8605.0,8962.0,5.4785,Rabi,21.25225,Gram
34870,123000.0,155000.0,11.0815,Winter,20.588,Rice
85666,2995.0,3156.0,19.6095,Rabi,20.191,Gram
103555,2447.0,1302.0,2.175,Rabi,22.2495,Rapeseed &Mustard
52884,12303.0,24197.0,223.08266666666668,Kharif,28.215,Maize
71352,178723.0,453063.0,4.08275,Rabi,19.51775,Wheat
28370,43.0,31.0,138.5406666666667,Kharif,28.471999999999998,Moong(Green Gram)
102943,219.0,4891.0,19.07,Rabi,23.68625,Onion
82169,4000.0,8000.0,268.88025,Summer,28.0445,Rice
59520,77600.0,106200.0,135.4186666666667,Kharif,25.95166666666667,Jowar
52382,2800.0,2229.0,52.7545,Rabi,24.25625,Wheat
92323,1200.0,400.0,31.658,Kharif,29.69533333333333,Sesamum
72545,16200.0,7600.0,167.1533333333333,Kharif,27.44066666666667,Arhar/Tur
23614,2790.0,3071.0,46.77875,Rabi,14.45375,Rapeseed &Mustard
98967,114.0,256.0,5.081,Rabi,22.37525,Jowar
34454,54.0,100.3,36.060666666666656,Kharif,27.15066666666667,Arhar/Tur
53792,4547.0,97879.0,82.1090730613426,Whole Year,28.66978645833333,Potato
106149,8675.0,35042.0,126.18794152191508,Whole Year,23.989844948601466,Maize
36877,303374.0,868139.0,6.70625,Rabi,20.24375,Wheat
83982,5575.0,2459.0,2.39175,Rabi,21.0465,Rapeseed &Mustard
56212,21.0,16.0,114.6913446995072,Whole Year,27.99264062824665,Dry chillies
101982,31.0,571.0,6.141,Rabi,20.32475,Onion
50556,13865.0,8347.0,83.75518055555554,Whole Year,30.519375,Urad
38121,107.0,22.0,212.7663333333333,Kharif,25.78833333333333,Sesamum
22401,1028.0,4033.0,91.41275,Autumn,24.1415,Maize
19761,3149.0,2957.0,4.08275,Rabi,21.4435,Rapeseed &Mustard
29286,23.0,0.0,106.4036666666667,Kharif,28.112,Sesamum
73419,74.0,50.0,147.7086666666667,Kharif,28.116,Groundnut
2401,800.0,1100.0,56.26066666666666,Kharif,27.66566666666667,Jowar
5058,24.0,24.0,85.99475,Summer,30.53675,Moong(Green Gram)
42709,16.0,18.0,13.2165,Rabi,19.55075,Gram
96892,13300.0,54500.0,118.9866666666667,Kharif,25.65233333333333,Rice
12788,1.0,1.0,22.30889583333333,Whole Year,28.40859027777779,Potato
102492,820.0,1121.0,58.4285,Summer,30.80175,Maize
44679,17690.0,13391.0,128.2976666666667,Kharif,27.62333333333333,Groundnut
67782,3729.0,3392.0,96.21625564200896,Whole Year,30.90584227963951,Dry chillies
5284,14029.0,35470.0,215.67075,Summer,29.399,Maize
96737,500.0,400.0,218.535,Kharif,24.97066666666667,Groundnut
10170,233.0,111.0,12.0775,Rabi,21.36175,Rapeseed &Mustard
75510,57.0,34.0,27.035999999999998,Rabi,23.995,Urad
82718,24188.0,5104.0,165.96233333333333,Kharif,28.09233333333333,Jowar
49819,9900.0,5100.0,172.7506666666667,Kharif,26.471999999999998,Groundnut
43347,46.0,41.5,239.34725,Summer,28.968000000000004,Groundnut
56153,3290.0,1938.0,30.924,Rabi,24.63475,Wheat
83334,800.0,300.0,198.7199999999999,Kharif,28.255,Sesamum
61518,100.0,100.0,6.9595,Rabi,24.14525,Rapeseed &Mustard
91513,3410.0,890.0,100.521,Kharif,28.93,Sesamum
96424,3621.0,1243.0,21.92782986111111,Whole Year,28.61074189814815,Dry chillies
17113,1000.0,1000.0,15.9715,Rabi,17.5115,Gram
4537,2777.0,3067.0,159.6783333333333,Kharif,27.287,Arhar/Tur
13566,3586.0,4665.0,167.236,Kharif,19.97766666666667,Maize
31441,180.0,3313.0,3.59575,Rabi,20.861,Onion
68532,3289.0,61850.0,134.26166666666668,Kharif,27.391,Potato
20205,1041.0,1057.0,96.544,Kharif,27.65266666666666,Jowar
34266,51708.0,174318.0,534.29225,Summer,27.301,Rice
105933,5388.0,13917.0,34.71250000000001,Rabi,21.93125,Maize
24416,3302.0,1297.0,7.138500000000001,Rabi,20.62875,Rapeseed &Mustard
87817,700.0,400.0,158.68733333333333,Kharif,28.86033333333333,Moong(Green Gram)
98237,18603.0,30936.0,224.64025,Summer,28.77825,Rice
49765,14.0,103.0,72.07280737486305,Whole Year,28.97553059806701,Potato
25139,51000.0,89000.0,187.96099999999998,Kharif,24.82566666666667,Rice
10995,3.0,3.0,154.5066666666667,Kharif,27.756,Groundnut
9409,8.0,20.0,16.322,Rabi,21.475,Gram
24334,20675.0,13191.0,18.57225,Rabi,20.30175,Gram
27417,8000.0,8000.0,87.88149999999996,Rabi,24.8455,Moong(Green Gram)
90133,141.0,1653.0,11.20575,Rabi,19.11575,Onion
103904,26.0,38.3,184.70875,Summer,27.25175,Maize
3088,365.0,5584.0,12.1385,Rabi,20.2415,Onion
73114,1061.0,1508.0,258.62075,Summer,29.138,Groundnut
95542,4638.0,115328.0,16.91,Rabi,20.242,Potato
97355,1459.0,2946.0,127.69766666666668,Kharif,26.61733333333333,Jowar
63078,17.0,18.0,195.4646666666667,Kharif,26.165,Groundnut
36188,53000.0,11600.0,93.302,Kharif,27.326999999999998,Moong(Green Gram)
91407,5766.0,3032.0,45.87275,Rabi,18.0225,Rapeseed &Mustard
98761,23.0,45.0,215.7746666666667,Kharif,25.23266666666667,Jowar
56808,100.0,100.0,182.076,Summer,26.61475,Maize
59148,401.0,541.0,44.431999999999995,Autumn,24.27875,Maize
79468,1964.0,990.0,177.35833333333332,Kharif,24.85766666666667,Arhar/Tur
78442,1000.0,600.0,91.15233333333332,Kharif,26.186,Jowar
87665,3.0,2.0,123.9406357488854,Whole Year,27.25842981777531,Dry chillies
85153,207.0,160.0,225.507,Kharif,28.30866666666667,Arhar/Tur
23768,4885.0,14132.0,101.15075,Summer,29.89675,Rice
3298,1302.0,633.0,20.44075,Rabi,23.522,Urad
93094,2.0,2.3,238.46325,Summer,27.825,Wheat
64000,11300.0,3900.0,198.875,Kharif,25.844,Urad
53058,37.0,75.0,29.114,Kharif,30.09866666666666,Maize
84765,1442.0,1810.0,132.4283333333333,Kharif,28.925666666666668,Groundnut
104109,1690.0,710.0,191.076,Kharif,26.799,Sesamum
91301,6538.0,5750.0,52.89124999999999,Rabi,23.105999999999998,Groundnut
3418,12.0,3.0,84.85566666666666,Kharif,29.17133333333333,Moong(Green Gram)
44536,14919.0,5608.0,17.805,Rabi,22.5655,Gram
84221,9600.0,5600.0,192.0716666666666,Kharif,25.115,Arhar/Tur
91507,102.0,30.0,332.22275,Summer,29.51375,Moong(Green Gram)
43943,4452.0,13000.0,45.71533333333334,Kharif,28.41733333333334,Rice
19808,200.0,100.0,249.51766666666668,Kharif,26.87966666666667,Urad
104813,4117.0,7493.0,334.33775,Summer,29.415,Groundnut
1282,11012.0,39060.0,31.83975,Rabi,25.3655,Rice
61661,969.0,2778.0,59.386,Autumn,24.6095,Maize
26289,83.0,34.0,218.33066666666667,Kharif,28.12333333333333,Moong(Green Gram)
25594,1080.0,5640.0,220.8339435462481,Whole Year,20.78107233461398,Potato
44596,81279.0,55641.0,6.354749999999999,Rabi,17.35925,Wheat
70410,6979.0,8820.0,258.02099999999996,Kharif,27.146,Maize
35097,1235.0,98.0,17.20675,Winter,20.5725,Sesamum
63075,2833.0,1856.0,193.31233333333333,Kharif,27.29633333333334,Urad
60899,54200.0,4800.0,125.2203333333333,Kharif,27.93966666666667,Jowar
3589,9222.0,8743.0,7.16575,Rabi,20.332,Gram
72219,212.0,149.0,167.197,Kharif,28.45633333333333,Arhar/Tur
61065,242.0,127.0,201.0621459847351,Whole Year,25.26857065850542,Dry chillies
12561,3166.0,1500.0,28.74633333333333,Kharif,29.009,Urad
61571,135439.0,183591.0,119.1106666666667,Kharif,28.19833333333333,Rice
23745,17.0,4.0,76.238,Rabi,26.325,Rapeseed &Mustard
21709,10.0,20.0,210.890328125,Whole Year,19.39319965277778,Dry chillies
60334,3621.0,31541.0,158.09867361111108,Whole Year,24.94588194444445,Potato
47905,851.0,518.0,321.502,Summer,28.87325,Moong(Green Gram)
18909,31000.0,95000.0,209.2105,Summer,25.177,Rice
63334,603.0,442.0,51.26466666666666,Kharif,29.78866666666667,Moong(Green Gram)
66001,1.0,1.0,252.585,Kharif,26.35366666666667,Groundnut
101378,35700.0,32900.0,187.9603333333334,Kharif,25.23733333333334,Groundnut
101776,895.0,256.0,47.309,Rabi,22.60925,Rapeseed &Mustard
44946,306.0,438.0,264.60125,Summer,29.5945,Wheat
92709,2553.0,438.0,198.7183333333334,Kharif,29.10766666666666,Sesamum
47260,129137.0,59749.0,85.45366666666666,Kharif,27.57466666666667,Arhar/Tur
71026,38.0,68.6,10.66225,Winter,21.879,Groundnut
15992,850.0,8250.0,153.5698332737215,Whole Year,27.463025186002326,Onion
70211,831.0,288.0,294.0565,Summer,27.2185,Moong(Green Gram)
5589,30.0,1225.0,42.16378993055557,Whole Year,28.97886226851852,Sugarcane
71079,2333.0,2491.6,284.8885,Summer,29.16475,Groundnut
2594,60368.0,196583.0,175.11333333333332,Kharif,25.978,Rice
26222,770.0,535.0,166.1227013888889,Whole Year,28.87811805555555,Dry chillies
93121,3803.0,4582.0,105.2883514643165,Whole Year,27.626540765578536,Dry chillies
67240,490.0,300.0,76.48133333333334,Kharif,26.98433333333333,Rice
79614,151654.0,339402.0,182.31900000000002,Kharif,27.496,Rice
24024,4.0,4.0,53.462299582680366,Whole Year,28.41281278383069,Potato
95509,61200.0,75500.0,197.53400000000002,Kharif,25.03066666666667,Groundnut
65341,15900.0,15800.0,39.51625,Rabi,23.27425,Groundnut
49011,33333.0,67566.0,35.327,Rabi,24.854,Rice
18974,5.0,2.0,170.78466666666668,Kharif,24.22733333333333,Sesamum
77127,7388.0,188209.0,9.8465,Rabi,20.1195,Potato
42009,32.0,4.0,123.2986666666666,Kharif,25.29933333333333,Urad
77095,2187.0,2272.0,249.84900000000002,Kharif,26.666999999999998,Maize
106526,13841.0,19113.0,10.334000000000001,Rabi,20.04075,Rapeseed &Mustard
56489,9.0,10.0,242.37675,Summer,29.3185,Maize
17466,18702.0,108546.0,27.36225,Rabi,22.113000000000003,Maize
49513,273.0,1779.0,77.22450537577454,Whole Year,27.88415559757977,Onion
27958,2050.0,1440.2,48.49525,Autumn,24.32775,Maize
88918,1531.0,4253.0,50.12575000000001,Rabi,22.8785,Maize
24857,1.0,1.0,99.3,Kharif,27.241999999999997,Arhar/Tur
35542,12599.0,23704.0,314.8935,Summer,28.61925,Rice
52771,183.0,6090.0,76.6862886502964,Whole Year,27.822516164862517,Sugarcane
35538,6054.0,8198.0,78.97433333333333,Kharif,28.31233333333333,Groundnut
58659,5862.0,9140.0,239.4716666666667,Kharif,26.48933333333333,Rice
49476,19895.0,37026.0,267.42633333333333,Kharif,25.42333333333333,Jowar
60868,396.0,4594.0,97.76061086158256,Whole Year,28.206870243309304,Onion
105152,14333.0,35417.0,15.12725,Rabi,24.1975,Groundnut
35013,35500.0,41300.0,2.6365,Rabi,23.59475,Jowar
57813,240.0,200.0,311.81166666666667,Kharif,20.57166666666668,Moong(Green Gram)
38078,11004.0,801883.0,90.66048955329443,Whole Year,27.48020678383346,Sugarcane
63461,23500.0,3200.0,124.235,Kharif,27.24766666666667,Moong(Green Gram)
27911,40.0,37.0,16.17475,Rabi,19.10325,Gram
12368,31.0,41.0,71.42774999999997,Rabi,25.49075,Wheat
72370,51884.0,118140.0,98.126,Kharif,27.35733333333333,Rice
88608,73600.0,95100.0,51.47075,Rabi,23.423000000000002,Wheat
41904,7362.0,8415.0,137.726,Kharif,26.32333333333333,Groundnut
79463,24546.0,29591.0,281.2005,Summer,29.60075,Sesamum
79437,1593.0,7113.0,91.9224390435384,Whole Year,28.09484207063704,Potato
38606,79.0,73.0,50.21800000000001,Kharif,29.26,Groundnut
12574,2269.0,4152.0,173.5606666666667,Kharif,26.445999999999998,Maize
72324,1500.0,2300.0,0.29375,Rabi,24.502,Rapeseed &Mustard
91732,27940.0,9275.0,17.644000000000005,Rabi,20.78125,Gram
5684,50100.0,7400.0,140.76,Kharif,26.38666666666667,Moong(Green Gram)
28829,19.0,15.0,147.003,Kharif,27.241,Groundnut
15768,190.0,170.0,257.1633333333334,Kharif,25.45566666666667,Arhar/Tur
35073,105238.0,299221.0,2.4715,Rabi,20.24725,Wheat
32688,16884.0,5588.0,219.0283333333333,Kharif,26.728,Urad
29098,10382.0,5243.0,135.0783333333333,Kharif,26.75133333333333,Rice
63153,300.0,500.0,79.715,Rabi,25.15575,Dry chillies
76611,4176.0,6552.0,145.42700000000005,Kharif,25.99666666666667,Jowar
15881,16461.0,7078.0,169.10933333333332,Kharif,27.986,Arhar/Tur
3486,1300.0,300.0,39.91266666666667,Kharif,28.93866666666667,Moong(Green Gram)
13900,44300.0,39400.0,38.53166666666667,Kharif,27.04,Maize
102451,32000.0,71000.0,11.3125,Winter,22.79025,Rice
86787,87000.0,350000.0,10.87025,Rabi,19.17175,Wheat
67013,73.0,74.0,216.977,Summer,29.87925,Moong(Green Gram)
88728,13138.0,26196.0,140.6605,Summer,30.1335,Groundnut
80438,78.0,73.0,59.62485206881458,Whole Year,26.995669107272892,Dry chillies
17910,1153.0,4925.0,139.8626179870013,Whole Year,28.92866201614293,Potato
90466,37.0,5.0,91.05833333333334,Kharif,26.801,Jowar
51803,170.0,12100.0,198.51497818307132,Whole Year,22.475545080951534,Sugarcane
70232,767.0,16554.0,85.56141666666666,Whole Year,25.71066666666667,Potato
8477,140.0,95.0,86.99233333333332,Kharif,15.353,Urad
78401,227.0,188.0,209.22,Kharif,28.369,Jowar
15634,5700.0,8500.0,140.0106666666667,Kharif,29.089000000000002,Groundnut
26620,116.0,348.0,76.47460519510399,Whole Year,28.72210928636347,Potato
28128,915.0,1373.0,231.46633333333332,Kharif,21.95533333333333,Maize
10664,58.0,293.0,34.58625000000001,Rabi,22.5825,Maize
91275,5844.0,1932.0,130.2213333333333,Kharif,27.11666666666666,Moong(Green Gram)
23329,2400.0,1800.0,176.68066666666667,Kharif,25.57533333333333,Jowar
80909,6540.0,3340.0,74.25625000000002,Rabi,22.7705,Urad
17624,287902.0,144495.0,1.9745,Rabi,19.33775,Gram
77668,7.0,77012.30591908224,44.95133333333334,Kharif,29.30366666666667,Maize
65802,8109.0,22973.0,33.54775,Rabi,20.90025,Maize
49162,1640.0,30620.0,64.08402572820215,Whole Year,28.96167423804013,Onion
86209,22565.0,19541.0,66.336,Autumn,24.315,Rice
23401,233825.0,16421997.0,98.006,Kharif,27.32266666666667,Sugarcane
51505,570.0,550.0,283.31033333333335,Kharif,23.246,Groundnut
31457,12400.0,21300.0,203.22375,Summer,28.49525,Rice
67177,19799.0,7801.0,125.8866666666667,Kharif,26.70366666666667,Sesamum
21142,115.0,70.0,259.43966666666665,Kharif,27.36566666666667,Sesamum
957,1098.0,2636.0,163.40766666666667,Kharif,25.939,Jowar
50303,500.0,800.0,38.902083333333344,Whole Year,29.8375,Dry chillies
28555,18807.0,21661.0,19.67925,Rabi,19.96325,Wheat
97162,248.0,160.0,100.85925,Rabi,21.20325,Gram
44953,1746.0,1410.0,110.2796666666667,Kharif,29.49033333333334,Maize
53715,15900.0,28830.0,177.6783333333333,Kharif,21.165,Rice
55153,147930.0,514045.0,19.27625,Rabi,21.81575,Wheat
41644,4168.0,72873.0,76.86250609648276,Whole Year,28.28959893823945,Potato
